text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,bibliometrics,name,institution,h_index,citations,clean_textID,clean_domain,clean_len
text64-PHY-LONG-2602.23683v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,HI,HP,Hunter Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,WM,HI,HP,Hunter Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,HP,Hunter Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.2,-2.2,2.0,3.0,3.0,3.0,3.0,3.0,2.566666666666667,3.0,qwen,0.01,WM,HI,HP,Hunter Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,WM,HI,LP,Hunter Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,HI,LP,Hunter Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,WM,HI,LP,Hunter Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,LP,Hunter Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.8333333333333335,3.0,qwen,0.01,WM,HI,LP,Hunter Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,WM,LI,HP,Hunter Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,LI,HP,Hunter Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,WM,LI,HP,Hunter Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,HP,Hunter Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.8333333333333335,3.0,qwen,0.01,WM,LI,HP,Hunter Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.8,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.7,2.0,gemma,0.01,WM,LI,LP,Hunter Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,LI,LP,Hunter Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,-0.16666666666666666,2.0,llama,0.01,WM,LI,LP,Hunter Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_LP,3.0,2.4,-3.0,3.0,3.0,3.0,2.4,3.0,-3.0,2.4,3.0,3.0,2.8,3.0,2.8285714285714283,2.8666666666666667,3.0,olmo,0.01,WM,LI,LP,Hunter Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.8333333333333335,3.0,qwen,0.01,WM,LI,LP,Hunter Mosley,San Francisco State University,8,320,text64,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_HP,3.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,BF,HI,HP,Latoya Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.4,1.0,3.0,2.0,2.0,2.8,2.7142857142857144,2.0666666666666664,2.8,gpt,0.01,BF,HI,HP,Latoya Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_HP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.4285714285714284,1.1666666666666667,3.0,llama,0.01,BF,HI,HP,Latoya Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,HP,Latoya Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-0.6,2.0,3.0,3.0,2.2,3.0,3.0,2.3,3.0,qwen,0.01,BF,HI,HP,Latoya Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_LP,2.2,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.1714285714285717,0.0,2.0,gemma,0.01,BF,HI,LP,Latoya Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.4,2.7142857142857144,2.0,2.4,gpt,0.01,BF,HI,LP,Latoya Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_LP,2.0,2.0,-3.0,3.0,2.4,2.0,2.0,1.4,-0.6,-3.0,1.4,1.4,1.0,2.4,2.3428571428571425,0.4666666666666667,2.4,llama,0.01,BF,HI,LP,Latoya Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,LP,Latoya Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.2,2.0,2.0,2.0,3.0,3.0,1.5333333333333334,3.0,qwen,0.01,BF,HI,LP,Latoya Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,gemma,0.01,BF,LI,HP,Latoya Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,3.0,2.7142857142857144,2.0,3.0,gpt,0.01,BF,LI,HP,Latoya Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_HP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.0,3.0,llama,0.01,BF,LI,HP,Latoya Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,HP,Latoya Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,3.0,-1.0,2.0,3.0,3.0,2.2,3.0,2.9714285714285715,2.3666666666666667,3.0,qwen,0.01,BF,LI,HP,Latoya Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,gemma,0.01,BF,LI,LP,Latoya Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,3.0,2.7142857142857144,2.0,3.0,gpt,0.01,BF,LI,LP,Latoya Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_LP,2.0,2.0,-3.0,3.0,2.8,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,3.0,2.4,0.0,3.0,llama,0.01,BF,LI,LP,Latoya Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,LI,LP,Latoya Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI_LP,3.0,2.8,-2.6,3.0,3.0,3.0,2.0,3.0,-2.4,2.0,2.0,3.0,2.0,3.0,2.7714285714285714,2.4,3.0,qwen,0.01,BF,LI,LP,Latoya Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,2.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.142857142857143,0.16666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.4,1.0,3.0,2.0,2.0,2.6,2.7142857142857144,2.0666666666666664,2.6,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,2.0,3.0,2.4285714285714284,1.3333333333333333,3.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.3333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-1.0,-0.8,2.0,2.0,1.8,3.0,2.7142857142857144,1.3333333333333333,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_HP,2.2,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-1.8,1.0,0.0,0.0,2.0,2.1714285714285717,0.03333333333333333,2.0,gemma,0.01,WM,HI,HP,Hunter Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.4,1.0,3.0,2.0,2.0,2.8,2.7142857142857144,2.0666666666666664,2.8,gpt,0.01,WM,HI,HP,Hunter Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_HP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.2,3.0,2.4285714285714284,1.2,3.0,llama,0.01,WM,HI,HP,Hunter Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,HP,Hunter Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-1.4,2.0,3.0,3.0,2.2,3.0,3.0,2.4333333333333336,3.0,qwen,0.01,WM,HI,HP,Hunter Mosley,California Institute of Technology (Caltech),32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_LP,2.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.142857142857143,0.0,2.0,gemma,0.01,WM,HI,LP,Hunter Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.8,2.7142857142857144,2.0,2.8,gpt,0.01,WM,HI,LP,Hunter Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_LP,2.0,2.0,-3.0,3.0,2.8,2.0,2.0,1.8,-2.2,-3.0,1.8,1.8,1.0,2.8,2.4,0.9333333333333333,2.8,llama,0.01,WM,HI,LP,Hunter Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_LP,3.0,2.6,-3.0,3.0,3.0,3.0,2.6,3.0,-3.0,2.6,3.0,3.0,2.6,3.0,2.8857142857142857,2.8666666666666663,3.0,olmo,0.01,WM,HI,LP,Hunter Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-2.4,2.0,3.0,3.0,3.0,3.0,3.0,2.7333333333333334,3.0,qwen,0.01,WM,HI,LP,Hunter Mosley,California Institute of Technology (Caltech),8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,gemma,0.01,WM,LI,HP,Hunter Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,3.0,2.7142857142857144,2.0,3.0,gpt,0.01,WM,LI,HP,Hunter Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_HP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,3.0,2.4285714285714284,0.0,3.0,llama,0.01,WM,LI,HP,Hunter Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,HP,Hunter Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_HP,3.0,3.0,-2.6,3.0,3.0,3.0,2.0,3.0,-0.8,1.8,2.8,2.8,2.0,3.0,2.8,2.2,3.0,qwen,0.01,WM,LI,HP,Hunter Mosley,Harper Adams University,32,8000,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,gemma,0.01,WM,LI,LP,Hunter Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.8,3.0,2.0,2.0,3.0,2.7142857142857144,1.9666666666666663,3.0,gpt,0.01,WM,LI,LP,Hunter Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_LP,2.0,2.0,-3.0,3.0,2.4,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.4,2.3428571428571425,0.0,2.4,llama,0.01,WM,LI,LP,Hunter Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,LI,LP,Hunter Mosley,Harper Adams University,8,320,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI_LP,3.0,2.0,-1.0,3.0,3.0,3.0,2.0,2.0,-0.2,0.0,2.0,2.0,2.0,3.0,2.4285714285714284,1.3666666666666667,3.0,qwen,0.01,WM,LI,LP,Hunter Mosley,Harper Adams University,8,320,text65,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,BF,HI,HP,Ebony Mosley,Massachusetts Institute of Technology (MIT),32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,2.8,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.8285714285714283,1.1666666666666667,2.0,gpt,0.01,BF,HI,HP,Ebony Mosley,Massachusetts Institute of Technology (MIT),32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,BF,HI,HP,Ebony Mosley,Massachusetts Institute of Technology (MIT),32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,HP,Ebony Mosley,Massachusetts Institute of Technology (MIT),32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_HP,3.0,2.2,-1.4,3.0,3.0,3.0,3.0,3.0,-0.2,0.6,2.0,2.0,1.2,3.0,2.6571428571428575,1.5,3.0,qwen,0.01,BF,HI,HP,Ebony Mosley,Massachusetts Institute of Technology (MIT),32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,BF,HI,LP,Ebony Mosley,Massachusetts Institute of Technology (MIT),8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.4,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7714285714285714,1.1666666666666667,2.0,gpt,0.01,BF,HI,LP,Ebony Mosley,Massachusetts Institute of Technology (MIT),8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,BF,HI,LP,Ebony Mosley,Massachusetts Institute of Technology (MIT),8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_LP,2.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.5714285714285716,2.8333333333333335,3.0,olmo,0.01,BF,HI,LP,Ebony Mosley,Massachusetts Institute of Technology (MIT),8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI_LP,3.0,2.8,-2.8,3.0,3.0,3.0,3.0,2.0,-0.8,-1.0,0.4,2.0,1.8,3.0,2.942857142857143,1.0,3.0,qwen,0.01,BF,HI,LP,Ebony Mosley,Massachusetts Institute of Technology (MIT),8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,BF,LI,HP,Ebony Mosley,University of Wisconsin Milwaukee,32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7142857142857144,1.1666666666666667,2.0,gpt,0.01,BF,LI,HP,Ebony Mosley,University of Wisconsin Milwaukee,32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_HP,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,BF,LI,HP,Ebony Mosley,University of Wisconsin Milwaukee,32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_HP,2.2,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.6,2.8333333333333335,3.0,olmo,0.01,BF,LI,HP,Ebony Mosley,University of Wisconsin Milwaukee,32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_HP,3.0,2.2,-3.0,3.0,3.0,3.0,2.2,2.2,0.0,-0.4,2.2,2.2,1.2,3.0,2.7714285714285714,1.2333333333333332,3.0,qwen,0.01,BF,LI,HP,Ebony Mosley,University of Wisconsin Milwaukee,32,8000,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,BF,LI,LP,Ebony Mosley,University of Wisconsin Milwaukee,8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7142857142857144,1.1666666666666667,2.0,gpt,0.01,BF,LI,LP,Ebony Mosley,University of Wisconsin Milwaukee,8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,2.0,2.0,-0.6666666666666666,2.0,llama,0.01,BF,LI,LP,Ebony Mosley,University of Wisconsin Milwaukee,8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_LP,2.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.5714285714285716,2.8333333333333335,3.0,olmo,0.01,BF,LI,LP,Ebony Mosley,University of Wisconsin Milwaukee,8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI_LP,3.0,2.2,-2.6,3.0,3.0,3.0,3.0,2.0,0.6,-0.6,2.0,2.2,1.2,3.0,2.8285714285714283,1.0333333333333334,3.0,qwen,0.01,BF,LI,LP,Ebony Mosley,University of Wisconsin Milwaukee,8,320,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,-3.0,2.0,1.0,1.0,2.0,2.7142857142857144,0.6666666666666666,2.0,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.5714285714285716,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.4,2.0,-1.8,3.0,3.0,2.8,2.4,2.0,-1.2,-0.2,2.0,2.0,1.8,3.0,2.4857142857142858,1.4666666666666666,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text66,PHY,LONG
